index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
498,flightview,AA-1522-SFO-ORD,11:55 p.m.,11:55 PM,2023-12-02T05:50:00,2023-12-02T05:50:00
499,flightview,UA-233-LAX-JFK,2011-12-02T16:25:00,2011-12-02T16:25:00,12:29 a.m. Dec 03,2011-12-02T00:29:00
500,flightview,AA-3823-LAX-DEN,9:00 p.m.,9:00 PM,12:15 AM Dec 1,2023-12-01T00:15:00
501,flightview,AA-2312-DFW-DTW,8:25 p.m.,2023-12-02T20:25:00,11:50 p.m.,11:50 p.m.
502,flightview,AA-1165-JFK-MIA,6:59 a.m.,6:59 a.m.,10:34 a.m.,10:04 a.m.
503,flightview,AA-431-MIA-SFO,8:35 a.m.,8:35 a.m.,11:50 a.m.,11:44 a.m.
504,flightview,UA-3373-IAD-PHL,TBD,2023-11-30T08:37:00,11/30 9:13 a.m.,9:13 a.m.
505,flightview,AA-649-ORD-SNA,1:30 p.m.,01:30 PM,N/A,Not Available
506,flightview,CO-1250-MIA-IAH,TBD,2011-12-02T15:17:00,12/02/2011 5:59 p.m.,4:59 p.m.
507,flightview,UA-6273-YYC-SFO,12:00 PM,07:41:00,8:45 a.m.,8:45 a.m.
508,flightview,UA-828-SFO-ORD,11:08 AM,11:08,2011-12-02T05:11:00,5:11 AM
509,flightview,CO-4888-IAH-DAL,5:30 p.m.,5:30 PM,6:40 p.m.,6:40 p.m.
510,flightview,UA-858-PVG-SFO,1:00 p.m.,1:45 p.m.,8:02 a.m.,8:02 a.m.
511,flightview,UA-2704-DTW-PHX,11:30 a.m.,11:47 a.m.,14:02,2:02 p.m.
512,flightview,AA-3063-SLC-LAX,2023-12-01T00:00:00,8:40 PM Dec 1,"Dec 1, 2019 9:11 PM",21:11
513,flightview,UA-2708-EWR-CLT,TBD,3:04 p.m.,2023-12-02T16:24:00,4:24 p.m.
514,flightview,UA-62-IAH-EWR,N/A,2:59 p.m.,2011-12-02T00:00:00.000,2011-12-02T19:10:00
515,flightview,UA-1500-IAH-GUA,TBD,9:43 a.m.,12:12 p.m.,12:12 p.m.
516,flightview,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,4:05 p.m.
517,flightview,AA-1917-JFK-MCO,2:55 p.m.,2:55 PM,5:55 p.m.,5:55 p.m.
518,flightview,AA-2268-PHX-ORD,7:15 a.m.,7:15 a.m.,11:35 a.m.,11:35 a.m.
519,flightview,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
520,flightview,AA-2957-DFW-CVG,7:55 a.m.,7:55 a.m.,11:05 a.m.,11:05 a.m.
521,flightview,UA-37-EDI-EWR,12:00 PM,9:05 AM Dec 1,2023-12-01T12:09:00,12:09 PM
522,flightview,AA-789-ORD-DEN,1:05 p.m.,13:20,2:35 p.m.,14:01
523,flightview,AA-415-BOS-ORD,8:00 a.m.,8:56 a.m.,2011-12-02T00:00:00,10:10 a.m.
524,flightview,AA-85-JFK-SFO,3:05 p.m.,15:38,6:30 p.m.,6:43 p.m.
525,flightview,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:00 a.m.
526,flightview,AA-1544-SAN-ORD,00:00,11:41 AM,4:56 p.m.,4:56 p.m.
527,flightview,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:40 p.m.
528,flightview,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
529,flightview,AA-2525-DFW-MIA,7:25 a.m.,07:40,11:10 a.m.,11:06 a.m.
530,flightview,CO-50-CLE-EWR,2023-12-01T00:00:00.000,2023-11-30T16:02:00,2023-12-01T12:26:00,5:26 p.m.
531,flightview,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,18:17
532,flightview,AA-4198-ORD-CLE,10:40 a.m.,10:40 a.m.,12:55 p.m.,12:55 p.m.
533,flightview,AA-404-MIA-MCO,6:45 a.m.,6:45 a.m.,7:45 a.m.,7:45 a.m.
534,flightview,CO-45-EWR-MIA,4:00 p.m.,16:15,7:05 p.m.,6:36 p.m.
535,flightview,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
536,flightview,AA-59-JFK-SFO,7:10 a.m.,07:40,10:45 a.m.,11:12 a.m.
537,flightview,AA-222-LAX-BOS,7:10 a.m.,7:10 a.m.,3:30 p.m.,3:14 p.m.
538,flightstats,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
539,flightstats,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
540,flightstats,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
541,flightstats,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
542,flightstats,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
543,flightstats,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
544,flightstats,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
545,flightstats,AA-1640-MIA-MCO,6:30 p.m.,6:47 p.m.,7:25 p.m.,7:25 p.m.
546,flightstats,UA-2830-MCO-CLT,3:27 p.m.,15:28,5:05 p.m.,5:17 p.m.
547,flightstats,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
548,flightstats,AA-204-LAX-MCO,11:25 p.m.,2011-12-02T23:29:00,12/01/2011 6:55 a.m.,2011-12-03T06:35:00
549,flightstats,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
550,flightstats,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
551,flightstats,UA-2726-FLL-PHL,4:00 p.m.,15:58,6:46 p.m.,6:28 p.m.
552,flightstats,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
553,flightstats,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
554,flightstats,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
555,flightstats,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
556,flightstats,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
557,flightstats,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
558,flightstats,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
559,flightstats,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
560,flightstats,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
561,flightstats,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
562,flightstats,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
563,flightstats,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
564,flightstats,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
565,flightstats,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
566,flightstats,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
567,flightstats,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
568,flightstats,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
569,flightstats,AA-1279-DFW-PHX,1:00 p.m.,2023-12-02T14:04:00,2:35 p.m.,3:20 p.m.
570,flightstats,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
571,flightstats,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
572,flightstats,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
573,flightstats,UA-2945-PHL-CLT,12:00 PM,12:00 p.m.,1:45 p.m.,1:15 p.m.
574,flightstats,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
575,flightstats,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
576,flightstats,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
577,flightstats,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
578,flightstats,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
579,flightstats,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
580,flightstats,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
581,flightstats,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
582,flightstats,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
583,flightstats,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m. Dec 1,12:21 a.m. (Estimated) Dec 1
584,flightstats,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
585,flightstats,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
586,flightstats,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
587,flightstats,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
588,flightstats,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
589,flightstats,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
590,flightstats,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
591,flightstats,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
592,flightstats,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
593,flightstats,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
594,flightstats,UA-2515-DFW-CLT,7:05 a.m.,07:07,10:31 a.m.,10:47 a.m.
595,flightstats,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
596,flightstats,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
597,flightstats,UA-37-EWR-MCO,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
598,flightstats,AA-1522-SFO-ORD,23:55,12:10 a.m. (Estimated),5:50 a.m.,5:42 a.m. (Estimated)
599,flightstats,UA-233-LAX-JFK,16:25,4:28 p.m. (Estimated),2011-12-02T00:29:00,2011-12-02T00:01:00
600,flightstats,AA-3823-LAX-DEN,2011-12-02T21:00:00,9:06 p.m.,12:15 a.m.,12/03/2011 11:49 p.m. (Estimated runway)
601,flightstats,AA-2312-DFW-DTW,8:25 p.m.,8:29 p.m.,11:50 p.m.,11:50 p.m.
602,flightstats,UA-2314-ATL-PHL,2:55 p.m.,14:46,5:00 p.m.,4:47 p.m.
603,flightstats,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
604,flightstats,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
605,flightstats,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
606,flightstats,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
607,flightstats,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
608,flightstats,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
609,flightstats,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,6:40 p.m. (Estimated),6:40 p.m.
610,flightstats,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
611,flightstats,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:19 p.m.
612,flightstats,UA-2708-EWR-CLT,2:55 p.m.,14:52,4:53 p.m.,4:44 p.m.
613,flightstats,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
614,flightstats,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
615,flightstats,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
616,flightstats,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
617,flightstats,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
618,flightstats,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
619,flightstats,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
620,flightstats,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
621,flightstats,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
622,flightstats,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
623,flightstats,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
624,flightstats,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
625,flightstats,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
626,flightstats,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
627,flightstats,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
628,flightstats,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
629,flightstats,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
630,panynj,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:40 a.m.
631,panynj,CO-1586-IAH-MCO,2011-12-02T00:00:00,19:42,2011-12-02,10:29 p.m.
632,panynj,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
633,panynj,UA-397-JFK-SFO,8:00 a.m.,08:49,11:55 a.m.,11:58 a.m.
634,panynj,UA-3925-IAD-ORF,TBD,9:01 AM,Not Available,9:43 a.m.
635,panynj,AA-1733-ORD-PHX,7:45 p.m.,7:59 p.m. Dec 1,10:30 p.m.,2011-12-02T00:00:00
636,panynj,AA-3-JFK-LAX,12:00 p.m.,12:12 PM,3:15 p.m.,3:16 p.m.
637,panynj,UA-2830-MCO-CLT,3:27 p.m.,15:50,5:05 p.m.,5:17 p.m.
638,panynj,CO-58-DEN-IAH,11/30/2023,12:37 PM Dec 1,11/30/2023,3:31 p.m.
639,panynj,UA-5487-SFO-MRY,2011-12-02T00:00:00.000,10:53 AM,12/02/2011,11:21 a.m.
640,panynj,AA-204-LAX-MCO,11:25 p.m.,2011-12-02T23:25:00,2011-12-02T06:55:00,6:55 a.m. Dec 02
641,panynj,UA-414-LAX-SFO,6:00 a.m.,6:10 a.m.,11/30/2023,7:17 a.m.
642,panynj,CO-1614-LAX-IAH,TBD,2023-11-30T00:58:00,N/A,2023-12-02T05:26:00
643,panynj,UA-2726-FLL-PHL,4:00 p.m.,16:10,6:46 p.m.,6:46 p.m.
644,panynj,CO-52-IAH-LAX,7:56 a.m.,7:56 AM Dec 1,Not Available,09:09
645,panynj,CO-1090-BOS-IAH,TBD,Dec 02 10:35 a.m.,Dec 02,Dec 02 12:35 p.m.
646,panynj,AA-616-DFW-DTW,9:05 a.m.,09:11 a.m.,12:35 p.m.,12:18 p.m.
647,panynj,UA-3515-IAD-MSP,8:26 a.m.,8:26 a.m.,Not Available,9:56 a.m.
648,panynj,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
649,panynj,AA-484-DFW-MIA,4:15 p.m.,4:15 p.m.,7:55 p.m.,7:39 p.m.
650,panynj,AA-1886-BOS-MIA,TBD,10:55 a.m.,1:40 p.m.,1:40 p.m.
651,panynj,CO-62-IAH-EWR,2023-12-01T00:00:00,14:59,12:00 p.m.,7:10 p.m.
652,panynj,CO-1561-PHX-IAH,8:00 a.m.,8:18 a.m.,11:32 a.m.,11:32 a.m.
653,panynj,UA-2314-ATL-PHL,11/30 3:04 p.m.,15:04,11/30 5:00 p.m.,11/30 17:00
654,panynj,AA-446-DFW-PHL,11:50 a.m.,12:13 PM,3:50 p.m.,4:09 p.m.
655,panynj,CO-1023-IAH-DEN,12:00 p.m.,12:06 p.m.,11/30/2023,1:14 p.m.
656,panynj,AA-466-IAH-MIA,6:00 a.m.,6:00 a.m.,9:20 a.m.,9:05 a.m.
657,panynj,UA-3050-PHX-CLT,11:05 a.m.,11:05 a.m.,4:57 p.m.,16:03
658,panynj,CO-89-IAH-EWR,12:00 p.m.,06:17,11/30 12:00 p.m.,2023-11-30T10:27:00.000
659,panynj,CO-1088-CLE-IAH,09:01,9:01 AM Dec 1,10:56 a.m.,10:56 a.m.
660,panynj,AA-1664-MIA-ATL,10:15 a.m.,10:15 a.m.,12:10 p.m.,12:10 p.m.
661,panynj,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,15:19
662,panynj,UA-854-SFO-IAH,8:00 a.m.,8:07 a.m.,1:30 p.m.,1:30 p.m. (-00:00)
663,panynj,UA-382-IAD-LAX,12:00 p.m.,12:56 p.m.,12:00 p.m.,3:21 p.m.
664,panynj,AA-4344-ORD-DTW,12:00 p.m.,12:14 PM Dec 1,00:00,14:01
665,panynj,UA-257-JFK-SFO,2:30 p.m.,14:43,6:15 p.m.,5:42 p.m.
666,panynj,UA-2945-PHL-CLT,12:00 PM,12:00 p.m.,1:45 p.m.,1:45 p.m.
667,panynj,CO-63-EWR-IAH,TBD,5:38 p.m.,8:03 p.m.,8:03 p.m.
668,panynj,CO-47-IAH-LAX,8:36 PM,8:36 PM Dec 1,2023-12-02T21:38:00,2023-12-02T21:38:00
669,panynj,AA-2050-ORD-MIA,10:40 a.m.,10:40 a.m.,2:45 p.m.,2:46 p.m.
670,panynj,UA-248-PHX-ORD,Not Available,1:43 p.m.,12:00 p.m.,12:00 p.m.
671,panynj,AA-4330-CVG-ORD,TBD,3:36 p.m.,3:25 p.m.,3:25 p.m.
672,panynj,AA-1434-DFW-MCO,7:15 a.m.,7:15 AM,10:35 a.m.,10:35 a.m.
673,panynj,AA-1640-MIA-MCO,6:30 p.m.,6:30 PM,7:25 p.m.,2011-12-02T00:00:00.000
674,panynj,AA-4307-ORD-DTW,6:45 p.m.,6:45 p.m.,9:10 p.m.,9:10 p.m.
675,panynj,CO-1694-LAX-IAH,7:15 PM Dec 1,7:15 PM Dec 01,2023-12-02T00:21:00,12:21 a.m. Dec 02
676,panynj,UA-843-LAX-ORD,TBD,2:38 p.m.,19:58,7:58 p.m.
677,panynj,CO-1193-EWR-MCO,9:15 a.m.,9:58 PM,12:18 p.m.,12:09 p.m.
678,panynj,AA-3842-MSP-ORD,6:00 a.m.,06:57,7:30 a.m.,7:51 a.m.
679,panynj,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:35 a.m.
680,panynj,AA-1007-MIA-PHX,5:00 p.m.,5:09 p.m.,2023-10-01T19:53:00,7:53 p.m.
681,panynj,UA-2906-PHL-MCO,3:50 p.m.,16:46,6:23 p.m.,6:35 PM
682,panynj,UA-938-DEN-ORD,N/A,2011-12-02T16:37:00,12/02/2011 7:36 p.m.,7:36 p.m.
683,panynj,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,21:49
684,panynj,CO-16-LAX-EWR,10:00 a.m.,10:37 a.m.,18:34,6:34 p.m.
685,panynj,UA-2515-DFW-CLT,TBD,12/02/2011 7:31 a.m.,2011-12-02T12:45:00,10:45 AM
686,panynj,AA-400-DFW-JFK,10:40 a.m.,10:40 a.m.,2:59 p.m.,3:04 p.m.
687,panynj,UA-664-ORD-PHL,1:33 p.m.,1:33 p.m.,4:31 p.m.,4:23 p.m.
688,panynj,AA-3756-ORD-SLC,12:15 p.m.,12:42 PM,2:45 p.m.,14:52
689,panynj,UA-37-EWR-MCO,2:00 p.m.,2:01 p.m.,4:17 p.m.,4:17 p.m.
690,panynj,AA-1522-SFO-ORD,11:55 p.m.,11:55 PM,2023-12-02T05:50:00,2023-12-02T05:50:00
691,panynj,UA-233-LAX-JFK,4:25 p.m.,Dec 02 2023,12:29 a.m. Dec 03 (-00:00),12:29 a.m. Dec 02
692,panynj,AA-3823-LAX-DEN,9:00 PM,11/30 2023,12:15 AM,11/30 12:15 AM
693,panynj,AA-2312-DFW-DTW,2011-12-02T20:25:00,12/02/2011 8:25 p.m.,11:50 p.m.,12:00 p.m.
694,panynj,AA-1165-JFK-MIA,6:59 a.m.,6:59 a.m.,10:34 a.m.,10:04 a.m.
695,panynj,AA-431-MIA-SFO,8:35 a.m.,8:35 a.m.,11:50 a.m.,11:44 a.m.
696,panynj,UA-3373-IAD-PHL,8:00 a.m.,8:37 a.m.,9:13 a.m.,9:13 a.m.
697,panynj,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,2023-11-30T15:50:00,11/30 3:50 p.m.
698,panynj,CO-1250-MIA-IAH,TBD,15:17,16:59,4:59 p.m.
699,panynj,UA-6273-YYC-SFO,2023-12-01T00:00:00,07:41,"Dec 1, 2023",8:45 a.m.
700,panynj,UA-828-SFO-ORD,11:08 p.m.,11:08 PM,2023-12-02T05:11:00,2023-12-02T05:11:00
701,panynj,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
702,panynj,UA-858-PVG-SFO,N/A,1:45 p.m.,8:02 a.m.,8:02 a.m.
703,panynj,UA-2704-DTW-PHX,12:00 p.m.,11:47 a.m. Dec 1,14:02,14:02
704,panynj,AA-3063-SLC-LAX,TBD,8:40 p.m.,2023-12-02T21:11:00,2023-12-02T21:11:00
705,panynj,UA-2708-EWR-CLT,3:00 p.m.,3:04 p.m.,2023-12-01T16:24:00,4:24 p.m.
706,panynj,UA-62-IAH-EWR,TBD,2:59 p.m.,7:10 p.m.,7:10 p.m.
707,panynj,UA-1500-IAH-GUA,TBD,9:43 a.m.,12:12 p.m.,12:12 p.m. (-00:00)
708,panynj,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,4:36 p.m.
709,panynj,AA-1917-JFK-MCO,2:55 p.m.,15:28,5:55 p.m.,5:55 p.m.
710,panynj,AA-2268-PHX-ORD,7:15 a.m.,7:15 a.m.,11:35 a.m.,11:35 a.m.
711,panynj,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
712,panynj,AA-2957-DFW-CVG,7:55 a.m.,7:55 a.m.,11:05 a.m.,11:05 a.m.
713,panynj,UA-37-EDI-EWR,TBD,9:05 a.m.,TBD,9:45 a.m.
714,panynj,AA-789-ORD-DEN,1:05 p.m.,13:20,2:35 p.m.,14:01
715,panynj,AA-415-BOS-ORD,N/A,8:56 a.m.,11/30/2023,10:10 a.m.
716,panynj,AA-85-JFK-SFO,3:05 p.m.,15:38,6:30 p.m.,6:43 p.m.
717,panynj,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:00 a.m.
718,panynj,AA-1544-SAN-ORD,11:00 a.m.,11:41 a.m.,00:00,4:56 p.m.
719,panynj,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:40 p.m.
720,panynj,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
721,panynj,AA-2525-DFW-MIA,7:25 a.m.,7:25 a.m.,11:10 a.m.,11:06 a.m.
722,panynj,CO-50-CLE-EWR,4:00 PM,4:02 PM Dec 1,5:26 p.m.,5:26 p.m.
723,panynj,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,18:17
724,panynj,AA-4198-ORD-CLE,10:40 a.m.,10:40 a.m.,12:55 p.m.,12:55 p.m.
725,panynj,AA-404-MIA-MCO,6:45 a.m.,6:45 a.m.,7:45 a.m.,7:32 PM
726,panynj,CO-45-EWR-MIA,4:00 p.m.,4:00 p.m.,7:05 p.m.,6:36 p.m.
727,panynj,AA-3809-PHX-LAX,6:00 a.m.,06:11,6:40 a.m.,6:19 a.m.
728,panynj,AA-59-JFK-SFO,7:10 a.m.,7:10 a.m.,10:45 a.m.,11:12 a.m.
729,panynj,AA-222-LAX-BOS,7:10 a.m.,7:10 a.m.,3:30 p.m.,3:14 p.m.
730,flightexplorer,AA-3859-IAH-ORD,7:00 a.m.,7:16 a.m.,9:22 a.m.,9:22 a.m.
731,flightexplorer,AA-1733-ORD-PHX,2023-10-01T19:59:00,7:59 p.m.,10:28 p.m.,10:28 p.m.
732,flightexplorer,CO-1586-IAH-MCO,7:00 p.m.,7:41 p.m.,10:22 p.m.,10:22 p.m.
733,flightexplorer,UA-397-JFK-SFO,8:00 a.m.,8:47 a.m.,2023-12-01T00:00:00,11:30 a.m.
734,flightexplorer,UA-3925-IAD-ORF,TBD,09:01 AM,2023-12-01T09:39:00,9:39 AM Dec 1
735,flightexplorer,AA-1640-MIA-MCO,6:30 p.m.,11/30 2023,7:25 p.m.,7:25 p.m.
736,flightexplorer,AA-1544-SAN-ORD,11:00 a.m.,11:41 a.m.,16:54,4:54 p.m.
737,flightexplorer,UA-5487-SFO-MRY,10:30 a.m.,10:53 a.m.,11:16 a.m.,11:16 a.m. Dec 1
738,flightexplorer,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,2011-12-02T06:55:00,2011-12-02T06:55:00
739,flightexplorer,UA-414-LAX-SFO,6:00 a.m.,6:09 a.m.,null,2023-11-30T07:04:00
740,flightexplorer,CO-1614-LAX-IAH,2011-12-02T00:00:00,00:57,2011-12-02T05:25:00,05:25
741,flightexplorer,AA-3756-ORD-SLC,Dec 02 2023,12:42 PM,Dec 02,2:50 p.m.
742,flightexplorer,AA-3468-CVG-MIA,7:25 AM,7:25 AM Dec 1,09:29,09:29
743,flightexplorer,AA-484-DFW-MIA,2023-12-02T16:30:00,2023-12-02T16:30:00,11/30/2023,19:37
744,flightexplorer,AA-616-DFW-DTW,10:11 AM,10:11 AM Dec 1,1:19 PM,13:19
745,flightexplorer,AA-446-DFW-PHL,12:00 p.m.,12:13 p.m.,null,2023-11-30T16:08:00
746,flightexplorer,CO-1023-IAH-DEN,TBD,N/A,N/A,13:06
