index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1218,usatoday,AA-85-JFK-SFO,11/30 15:05,15:38,6:30 p.m. Dec 1,6:36 p.m. Dec 1
1219,usatoday,AA-1640-MIA-MCO,18:30,18:56,2011-12-02T19:25:00,2011-12-02T19:35:00
1220,usatoday,AA-1544-SAN-ORD,2023-12-02T11:25:00,2023-12-02T11:25:00,Dec 02 17:25,5:25 p.m.
1221,usatoday,AA-3786-IAH-ORD,2011-12-02T16:00:00,12/02/2011 4:00 p.m.,2011-12-02T18:40:00,2011-12-02T18:40:00
1222,usatoday,AA-3809-PHX-LAX,6:00 a.m.,6:00 a.m.,2023-11-30T06:40:00,6:40 a.m.
1223,usatoday,AA-59-JFK-SFO,7:10 a.m.,07:40:00,10:45 a.m.,10:49 AM
1224,myrateplan,AA-3859-IAH-ORD,7:00 a.m.,7:16 a.m.,9:22 a.m.,9:22 a.m.
1225,myrateplan,CO-1586-IAH-MCO,7:00 p.m.,7:00 PM,10:15 p.m. Dec 1,2023-12-01T22:15:00
1226,myrateplan,AA-518-MIA-JFK,TBD,6:54 a.m.,09:14 a.m.,9:14 a.m.
1227,myrateplan,UA-397-JFK-SFO,8:00 a.m.,8:48 a.m.,11:30 a.m.,11:30 a.m.
1228,myrateplan,UA-3925-IAD-ORF,9:00 a.m.,9:00 a.m.,9:29 a.m.,9:29 a.m.
1229,myrateplan,AA-1733-ORD-PHX,TBD,7:59 p.m.,10:31 p.m.,10:31 p.m.
1230,myrateplan,UA-2830-MCO-CLT,3:00 p.m.,3:50 p.m.,5:14 p.m.,5:14 p.m.
1231,myrateplan,CO-58-DEN-IAH,2023-11-30T11:25:00,11/30 11:25 a.m.,2:50 p.m.,2:50 p.m.
1232,myrateplan,AA-1544-SAN-ORD,TBD,11:41 a.m.,16:54,4:54 p.m.
1233,myrateplan,UA-5487-SFO-MRY,10:53 a.m.,10:53 a.m.,11:11 a.m.,11:11 a.m.
1234,myrateplan,AA-204-LAX-MCO,11:29 p.m.,23:29,2011-12-02T06:35:00,2011-12-02T06:35:00
1235,myrateplan,UA-414-LAX-SFO,6:00 a.m.,6:10 a.m.,7:04 a.m.,7:04 a.m.
1236,myrateplan,CO-1614-LAX-IAH,TBA,Not Available,2023-11-30T05:35:00,Not Available
1237,myrateplan,UA-2726-FLL-PHL,TBD,4:10 p.m.,6:25 p.m.,6:25 p.m.
1238,myrateplan,CO-52-IAH-LAX,2011-12-02T07:35:00,12/02/2011 7:35 a.m.,2011-11-30T09:21:00,2011-12-02T09:21:00
1239,myrateplan,CO-1090-BOS-IAH,9:45 AM Dec 1,9:45 AM,13:16,null
1240,myrateplan,AA-616-DFW-DTW,10:00 a.m.,10:11 a.m.,13:11,1:11 p.m.
1241,myrateplan,UA-3515-IAD-MSP,8:00 a.m.,8:26 a.m.,11/30 10:56 a.m.,2023-11-30T09:56:00
1242,myrateplan,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:29 a.m.,9:29 a.m.
1243,myrateplan,AA-484-DFW-MIA,TBD,2011-12-02T16:29:00,12/02/2011 7:37 p.m.,2011-12-02T19:37:00
1244,myrateplan,AA-1886-BOS-MIA,10:54 a.m.,10:54 a.m.,13:36,1:36 p.m.
1245,myrateplan,CO-62-IAH-EWR,2023-11-30T14:30:00,2:30 PM,7:03 p.m.,7:03 p.m.
1246,myrateplan,CO-1561-PHX-IAH,2023-12-02T08:05:00,Dec 02 8:05 a.m.,2011-11-30T11:35:00,Dec 02 11:35 a.m.
1247,myrateplan,UA-2314-ATL-PHL,3:04 p.m.,3:04 p.m.,4:43 p.m.,4:43 p.m.
1248,myrateplan,AA-446-DFW-PHL,12:00 p.m.,12:13 p.m.,16:08,4:08 p.m.
1249,myrateplan,CO-1023-IAH-DEN,11/30 11:40 AM,11/30 11:40 a.m.,12/1 1:17 p.m.,2023-11-30T12:17:00
1250,myrateplan,AA-466-IAH-MIA,6:00 a.m.,6:09 a.m.,8:50 a.m.,8:50 a.m.
1251,myrateplan,UA-3050-PHX-CLT,11:00 a.m.,11:45 a.m.,17:00,5:00 p.m.
1252,myrateplan,CO-89-IAH-EWR,TBD,Not Available,10:20 a.m.,10:20 a.m.
1253,myrateplan,CO-1088-CLE-IAH,2011-12-02T08:40:00,2011-12-02T08:40:00,10:54 a.m.,10:54 a.m.
1254,myrateplan,AA-1664-MIA-ATL,10:00 a.m.,10:19 a.m.,12:05 p.m.,11:50 a.m.
1255,myrateplan,AA-1279-DFW-PHX,2:00 p.m.,2:03 p.m.,3:13 p.m.,3:13 p.m.
1256,myrateplan,UA-854-SFO-IAH,8:00 a.m.,8:07 a.m.,1:23 p.m.,1:23 p.m.
1257,myrateplan,UA-382-IAD-LAX,12:56 p.m.,12:56 p.m.,15:09,3:09 p.m.
1258,myrateplan,AA-4344-ORD-DTW,12:00 p.m.,12:14 p.m.,13:55,1:55 p.m.
1259,myrateplan,UA-257-JFK-SFO,14:30,2:43 p.m.,5:22 p.m.,5:22 p.m.
1260,myrateplan,UA-2945-PHL-CLT,TBD,12:07 p.m.,13:11,1:11 p.m.
1261,myrateplan,CO-63-EWR-IAH,5:25 PM Dec 1,5:25 PM,8:22 p.m.,8:22 PM
1262,myrateplan,CO-47-IAH-LAX,TBA,Not Available,8:56 p.m.,8:56 PM
1263,myrateplan,AA-2050-ORD-MIA,11:00 a.m.,11:06 a.m.,14:39,2:39 p.m.
1264,myrateplan,UA-248-PHX-ORD,N/A,1:43 p.m.,5:24 p.m.,5:24 p.m.
1265,myrateplan,AA-4330-CVG-ORD,12:00 PM Dec 1,N/A,16:00:00 December 1,2023-12-01T16:00:00
1266,myrateplan,AA-1434-DFW-MCO,7:00 a.m.,7:22 a.m.,10:34 a.m.,10:34 a.m.
1267,myrateplan,AA-1640-MIA-MCO,TBD,6:47 p.m.,2023-12-02T19:25:00,2023-12-02T19:25:00
1268,myrateplan,AA-4307-ORD-DTW,N/A,6:56 p.m.,8:38 p.m.,8:38 p.m.
1269,myrateplan,AA-3-JFK-LAX,12:00 p.m.,12:12 p.m.,15:04,3:04 p.m.
1270,myrateplan,CO-1694-LAX-IAH,11/30/2023 7:15 PM,11/30 7:15 p.m.,2011-12-02T00:21:00,2011-12-02T00:21:00
1271,myrateplan,UA-843-LAX-ORD,2:00 p.m.,2:04 p.m.,19:20,7:20 p.m.
1272,myrateplan,CO-1193-EWR-MCO,2023-12-02T09:15:00,Dec 02 9:15 a.m.,2019-12-01T12:18:00,Dec 2 12:18 p.m.
1273,myrateplan,AA-3842-MSP-ORD,6:57 a.m.,6:57 a.m.,7:49 a.m.,7:49 a.m.
1274,myrateplan,AA-643-MIA-ORD,TBD,7:31 a.m.,9:26 a.m.,9:26 a.m.
1275,myrateplan,AA-1007-MIA-PHX,5:00 p.m.,5:09 p.m.,7:43 p.m.,7:43 p.m.
1276,myrateplan,AA-2525-DFW-MIA,7:00 a.m.,7:39 a.m.,10:43 a.m.,10:43 a.m.
1277,myrateplan,UA-2906-PHL-MCO,TBA,4:44 p.m.,6:28 p.m.,6:28 p.m.
1278,myrateplan,UA-938-DEN-ORD,4:00 p.m.,4:37 p.m.,7:23 p.m.,7:23 p.m.
1279,myrateplan,AA-1221-MCO-ORD,2011-12-02T20:23:00,2011-12-02T20:23:00,12/02/2011 9:47 p.m.,2011-12-02T21:47:00
1280,myrateplan,CO-16-LAX-EWR,10:25 AM,10:25 a.m.,6:44 p.m.,2023-10-16T18:44:00
1281,myrateplan,UA-2515-DFW-CLT,7:00 a.m.,7:30 a.m.,10:43 a.m.,10:43 a.m.
1282,myrateplan,AA-400-DFW-JFK,11:00 a.m.,11:02 a.m.,14:58,2:58 p.m.
1283,myrateplan,UA-664-ORD-PHL,TBD,1:48 p.m.,16:20,4:20 p.m.
1284,myrateplan,AA-3756-ORD-SLC,12:00 p.m.,12:42 p.m.,2023-12-02T14:50:00,2023-12-02T14:50:00
1285,myrateplan,UA-37-EWR-MCO,1:29 PM Dec 1,1:29 PM,4:17 p.m.,2023-12-01T16:17:00
1286,myrateplan,AA-1522-SFO-ORD,12:00 a.m.,12:11 a.m.,05:52 AM,5:52 a.m.
1287,myrateplan,UA-233-LAX-JFK,4:00 p.m.,4:28 p.m.,2011-12-02T00:01:00,2011-12-02T00:01:00
1288,myrateplan,AA-3823-LAX-DEN,9:00 p.m.,9:06 p.m.,11:49 p.m.,11:49 p.m.
1289,myrateplan,AA-2312-DFW-DTW,8:29 p.m.,8:29 p.m.,11:35 p.m.,11:35 p.m.
1290,myrateplan,AA-1165-JFK-MIA,7:00 a.m.,7:23 a.m.,09:45 a.m.,9:45 a.m.
1291,myrateplan,AA-431-MIA-SFO,not available,8:52 a.m.,11:33 a.m.,11:33 a.m.
1292,myrateplan,UA-3373-IAD-PHL,8:00 a.m.,8:37 a.m.,9:13 a.m.,9:13 a.m. Dec 1
1293,myrateplan,AA-649-ORD-SNA,TBD,1:41 p.m.,2023-10-03T15:29:00,3:29 p.m.
1294,myrateplan,CO-1250-MIA-IAH,2:53 p.m.,2:53 p.m.,2023-11-30T16:48:00,11/30 5:15 p.m.
1295,myrateplan,UA-6273-YYC-SFO,7:00 a.m.,7:41 a.m.,08:33 a.m.,8:33 a.m.
1296,myrateplan,UA-828-SFO-ORD,2011-12-02T23:08:00,2011-12-03T00:08:00,2011-12-02T05:11:00,2011-12-03T05:11:00
1297,myrateplan,CO-4888-IAH-DAL,5:00 p.m.,5:38 p.m.,6:19 p.m.,6:19 p.m.
1298,myrateplan,UA-858-PVG-SFO,1:50 p.m.,13:50,7:50 a.m. (+8:00),7:50 a.m.
1299,myrateplan,UA-2704-DTW-PHX,11:00 a.m.,11:47 a.m.,1:52 p.m.,1:52 p.m.
1300,myrateplan,AA-3063-SLC-LAX,8:00 p.m.,8:40 p.m.,9:12 p.m.,9:12 p.m.
1301,myrateplan,UA-2708-EWR-CLT,3:04 p.m.,3:04 p.m.,4:22 p.m.,4:22 p.m.
1302,myrateplan,UA-62-IAH-EWR,2011-12-02T14:30:00,12/02/2011 2:30 p.m.,7:03 p.m.,2011-12-02T19:03:00
1303,myrateplan,UA-1500-IAH-GUA,08:55,8:55 a.m.,2023-11-30T11:45:00,11/30 12:15 p.m.
1304,myrateplan,AA-3804-PHL-ORD,TBD,14:44,3:36 PM,15:36
1305,myrateplan,AA-1917-JFK-MCO,15:28,3:28 p.m.,5:39 p.m.,5:39 p.m.
1306,myrateplan,AA-2268-PHX-ORD,TBD,11/30 7:22 a.m.,11/30 11:04 a.m.,11:04 a.m.
1307,myrateplan,AA-4277-CVG-JFK,12:00 p.m.,12:11 p.m.,13:42,1:42 p.m.
1308,myrateplan,AA-2957-DFW-CVG,08:04,11/30 8:04 a.m.,11/30 10:58 a.m.,10:58 a.m.
1309,myrateplan,UA-37-EDI-EWR,09:05 AM,9:05 a.m.,11:53 AM,11:53 a.m. (-00:00)
1310,myrateplan,AA-789-ORD-DEN,1:00 p.m.,1:20 p.m.,2:49 p.m.,2:49 p.m.
1311,myrateplan,AA-415-BOS-ORD,8:55 a.m.,8:55 a.m.,10:12 a.m.,10:12 a.m.
1312,myrateplan,AA-85-JFK-SFO,15:38,3:38 p.m.,6:30 p.m.,6:30 p.m.
1313,myrateplan,AA-3979-CVG-ORD,8:00 a.m.,8:04 a.m.,8:00 a.m.,7:59 a.m.
1314,myrateplan,AA-3786-IAH-ORD,12:00 PM,4:12noon,18:11,6:11 p.m.
1315,myrateplan,AA-271-MIA-LAX,12:00 p.m.,11:52 AM,14:21,2:21 p.m.
1316,myrateplan,CO-50-CLE-EWR,14:55,14:55,4:49 p.m.,4:49 p.m.
1317,myrateplan,UA-3099-PHX-PHL,TBD,2023-11-30T11:55:00,11/30 5:34 p.m.,5:34 p.m.
1318,myrateplan,AA-4198-ORD-CLE,10:55 a.m.,10:55 a.m.,12:37 p.m.,12:37 p.m.
1319,myrateplan,AA-404-MIA-MCO,6:00 a.m.,6:58 a.m.,7:37 a.m.,7:37 a.m.
1320,myrateplan,CO-45-EWR-MIA,4:00 PM Dec 1,4:00 PM,7:05 PM,7:05 PM
1321,myrateplan,AA-3809-PHX-LAX,6:00 a.m.,6:11 a.m.,6:15 a.m.,6:15 a.m.
1322,myrateplan,AA-59-JFK-SFO,7:00 a.m.,7:40 a.m.,10:52 a.m.,10:52 a.m.
1323,myrateplan,AA-222-LAX-BOS,7:00 a.m.,7:32 a.m.,15:12,3:12 p.m.
1324,orbitz,AA-3859-IAH-ORD,7:10 AM Dec 1,7:02 AM Dec 1,9:40 AM Dec 1,9:32 AM Dec 1
1325,orbitz,CO-1586-IAH-MCO,2011-12-02T19:00:00,12/02/2011 7:14 p.m.,10:15 p.m.,2011-12-02T22:02:00
1326,orbitz,AA-518-MIA-JFK,6:40 AM Dec 1,6:40 AM Dec 1,9:25 AM Dec 1,9:25aDec 1
1327,orbitz,UA-397-JFK-SFO,8:19 AM Dec 1,8:48 AM Dec 1,11:55 AM Dec 1,11:58 AM Dec 1
1328,orbitz,UA-3925-IAD-ORF,8:41 AM Dec 1,8:41 AM,09:54 AM Dec 1,9:54 AM Dec 1
1329,orbitz,AA-1733-ORD-PHX,7:45 p.m.,7:45 p.m.,10:30 p.m. Dec 1,10:30 p.m. Dec 1
1330,orbitz,AA-3-JFK-LAX,12:00 PM,11:54 a.m. Dec 1,3:15 p.m.,3:16 p.m. Dec 1
1331,orbitz,UA-2830-MCO-CLT,15:27,15:28,5:17 p.m. Dec 1,5:17 p.m. Dec 1
1332,orbitz,CO-58-DEN-IAH,11:25 a.m. Dec 1,11:37 a.m. Dec 1,2011-11-30T14:50:00,2023-12-02T15:31:00
1333,orbitz,UA-5487-SFO-MRY,10:39 AM Dec 1,10:39 AM,11:19 AM Dec 1,11:19aDec 1
1334,orbitz,AA-204-LAX-MCO,11:25 PM Dec 1,11:25 PM Dec 1,2022-12-02T06:55:00,2023-12-02T06:55:00
1335,orbitz,UA-414-LAX-SFO,6:14 AM Dec 1,6:09 AM Dec 1,7:23 AM Dec 1,7:17 AM Dec 1
1336,orbitz,CO-1614-LAX-IAH,12:30 AM Dec 1,12:41 AM Dec 1,5:35 AM Dec 1,5:26 AM Dec 1
1337,orbitz,UA-2726-FLL-PHL,2023-12-02T16:00:00,16:58,6:46 p.m.,6:28 p.m.
1338,orbitz,CO-52-IAH-LAX,7:35 AM Dec 1,7:35 AM,9:21 AM Dec 2,9:21 AM Dec 2
1339,orbitz,CO-1090-BOS-IAH,9:45 AM Dec 1,10:19 AM Dec 1,1:16 p.m.,1:16 p.m.
1340,orbitz,AA-616-DFW-DTW,10:00 AM Dec 1,9:59 a.m. Dec 1,12:35 p.m.,2011-11-30T13:27:00
1341,orbitz,UA-3515-IAD-MSP,8:15 AM Dec 1,8:12 AM Dec 1,10:06 AM Dec 1,9:56 AM Dec 1
1342,orbitz,AA-3468-CVG-MIA,7:00 AM Dec 1,7:04 AM Dec 1,9:55 AM Dec 1,9:45 AM Dec 1
1343,orbitz,AA-484-DFW-MIA,4:15 p.m.,16:16,7:55 p.m.,2023-11-30T19:39:00
1344,orbitz,AA-1886-BOS-MIA,10:45 AM Dec 1,10:42 AM Dec 1,2:20 p.m.,1:40 p.m. Dec 2
1345,orbitz,CO-62-IAH-EWR,2:30 p.m.,12/02/2011 2:48 PM,2011-12-02T19:03:00,12/02/2011 7:10 p.m.
1346,orbitz,CO-1561-PHX-IAH,8:05 AM Dec 1,8:00 AM Dec 1,11:35 AM Dec 1,11:32 AM Dec 1
1347,orbitz,UA-2314-ATL-PHL,2023-11-30T14:55:00,14:46,5:00 p.m. (Dec 1),4:47 p.m. Dec 1
1348,orbitz,AA-446-DFW-PHL,11:50 AM Dec 1,11:54 AM Dec 1,2011-12-02T15:50:00,4:09 PM Dec 1
1349,orbitz,CO-1023-IAH-DEN,11:40 AM Dec 1,11:56 AM Dec 1,1:17 p.m.,1:14 p.m.
1350,orbitz,AA-466-IAH-MIA,6:00 AM Dec 1,5:58 AM Dec 1,9:20 AM Dec 1,9:05 AM Dec 1
1351,orbitz,UA-3050-PHX-CLT,11:05 AM Dec 1,11:30 AM Dec 1,4:57 p.m.,5:05 p.m.
1352,orbitz,CO-89-IAH-EWR,6:00 AM Dec 1,6:02 AM Dec 1,10:20 AM Dec 1,10:27 AM Dec 1
1353,orbitz,CO-1088-CLE-IAH,8:40 AM Dec 1,8:40 AM Dec 1,10:54 AM Dec 1,10:56 AM Dec 1
1354,orbitz,AA-1664-MIA-ATL,10:15 AM Dec 1,10:10 AM Dec 1,12:10 PM,11:56 AM Dec 1
1355,orbitz,AA-1279-DFW-PHX,1:00 p.m.,13:48,2011-12-02T15:30:00,2011-12-02T15:30:00
1356,orbitz,UA-854-SFO-IAH,7:53 AM Dec 1,7:49 AM Dec 1,1:39 PM Dec 1,2011-12-01T13:30:00
1357,orbitz,UA-382-IAD-LAX,12:30 PM,12:35 p.m.,15:03,3:03 p.m.
1358,orbitz,AA-4344-ORD-DTW,11:45 AM Dec 1,11:47 AM Dec 1,2:00 p.m.,2:10 p.m.
1359,orbitz,UA-257-JFK-SFO,14:46,14:42,5:42 p.m.,5:42 p.m.
1360,orbitz,UA-2945-PHL-CLT,12:00 PM,11:51 a.m. Dec 1,2023-12-02T13:45:00,12:45 p.m.
1361,orbitz,CO-63-EWR-IAH,5:22 PM,5:22 PM Dec 1,5:22 PM,5:22 PM Dec 1
1362,orbitz,CO-47-IAH-LAX,2011-12-02T19:10:00,7:10 p.m.,2011-12-02T22:48:00,10:48 p.m.
1363,orbitz,AA-2050-ORD-MIA,10:40 AM Dec 1,10:46 AM Dec 1,2:45 p.m.,2011-11-30T14:46:00
1364,orbitz,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:15 p.m.
1365,orbitz,AA-4330-CVG-ORD,3:35 PM,15:27,2023-12-02T16:00:00,Dec 02 4:00 p.m.
1366,orbitz,AA-1434-DFW-MCO,7:15 AM Dec 1,7:08 AM Dec 1,10:35 AM Dec 1,10:36 AM Dec 1
1367,orbitz,AA-1640-MIA-MCO,6:30 p.m.,6:30 PM,7:25 p.m.,7:25 p.m.
1368,orbitz,AA-4307-ORD-DTW,6:45 PM,18:40,9:10 p.m.,8:53 p.m.
1369,orbitz,CO-1694-LAX-IAH,TBD,Not Available,12:21 AM Dec 2,Not Available
1370,orbitz,UA-843-LAX-ORD,14:22,2:37 p.m.,12/02/2011 7:53 p.m.,7:58 p.m.
1371,orbitz,CO-1193-EWR-MCO,9:15 AM Dec 1,9:14 AM Dec 1,2023-12-02T12:18:00,12:09 p.m. (0:00)
1372,orbitz,AA-3842-MSP-ORD,6:00 AM Dec 1,5:59 AM Dec 1,07:30 AM Dec 1,7:51 AM Dec 1
1373,orbitz,AA-643-MIA-ORD,7:10 AM Dec 1,07:10 AM Dec 1,9:35 AM Dec 1,9:31 AM Dec 1
1374,orbitz,AA-1007-MIA-PHX,4:55 p.m.,16:56,8:05 p.m.,2023-11-30T19:55:00
1375,orbitz,UA-2906-PHL-MCO,3:50 p.m.,11/30 4:28 p.m.,6:23 p.m.,6:38 p.m.
1376,orbitz,UA-938-DEN-ORD,11/30 16:16,4:16 p.m.,11/30 7:35 p.m.,2023-11-30T19:36:00
1377,orbitz,AA-1221-MCO-ORD,8:00 p.m.,8:01 p.m.,9:45 p.m. Dec 1,9:53 p.m. Dec 1
1378,orbitz,CO-16-LAX-EWR,10:25 AM Dec 1,10:20 AM Dec 1,6:44 p.m.,6:34 p.m.
1379,orbitz,UA-2515-DFW-CLT,7:05 AM Dec 1,7:07 AM Dec 1,10:31 AM Dec 1,10:47 AM Dec 1
1380,orbitz,AA-400-DFW-JFK,10:40 AM Dec 1,10:47 AM Dec 1,2011-11-30T14:59:00,3:04 p.m.
1381,orbitz,UA-664-ORD-PHL,2011-12-02T13:33:00,12/02/2011 1:31 p.m.,4:31 p.m.,12/02/2011 4:31 p.m.
1382,orbitz,AA-3756-ORD-SLC,12:15 p.m.,12:10 PM,2011-11-30T14:45:00,11/30 2:50 p.m.
1383,orbitz,UA-37-EWR-MCO,2011-12-01T13:29:00,2011-12-02T13:48:00,2011-11-30T16:17:00,2011-12-02T16:17:00
1384,orbitz,AA-1522-SFO-ORD,11:55 AM,null,2011-12-02T05:50:00,null
1385,orbitz,UA-233-LAX-JFK,2011-12-02T16:25:00,12/02/2011 4:25 p.m.,12/02/2011 12:29 a.m.,2011-12-02T00:29:00
1386,orbitz,AA-3823-LAX-DEN,2023-11-30T21:00:00,11/30 9:00 p.m.,12:15 AM Dec 2,2023-12-02T00:15:00
1387,orbitz,AA-2312-DFW-DTW,2023-11-30T20:25:00,8:25 PM,11:50 p.m.,11:50 p.m.
1388,orbitz,AA-1165-JFK-MIA,6:59 AM Dec 1,6:56 AM Dec 1,10:34 AM Dec 1,10:04 AM Dec 1
1389,orbitz,AA-431-MIA-SFO,8:35 AM Dec 1,8:31 AM Dec 1,11:50 AM Dec 1,11:44 AM Dec 1
1390,orbitz,AA-649-ORD-SNA,13:30,1:30 p.m.,2023-11-30T15:50:00,2023-11-30T15:50:00
1391,orbitz,CO-1250-MIA-IAH,11/30 14:53,3:01 p.m.,4:48 p.m.,4:59 p.m.
1392,orbitz,UA-6273-YYC-SFO,7:35 AM Dec 1,7:27 AM Dec 1,9:43 AM Dec 1,8:45 AM Dec 1
1393,orbitz,UA-828-SFO-ORD,N/A,Not Available,5:11 AM Dec 2,Not Available
1394,orbitz,CO-4888-IAH-DAL,17:30,5:30 p.m.,2023-10-01T18:40:00.000,6:40 p.m.
1395,orbitz,UA-858-PVG-SFO,2023-12-02T13:45:00,2011-11-30T13:32:00,8:27 a.m. Dec 1,8:02 a.m. Dec 1
1396,orbitz,UA-2704-DTW-PHX,11:15 AM Dec 1,11:15 a.m. Dec 1,1:40 p.m.,2:00 p.m.
1397,orbitz,AA-3063-SLC-LAX,8:00 p.m.,20:30,9:18 PM,9:18 p.m.
1398,orbitz,UA-2708-EWR-CLT,2:55 p.m.,14:52,4:53 p.m.,2023-12-02T16:44:00
1399,orbitz,UA-62-IAH-EWR,2:30 p.m.,2011-12-02T14:48:00,2011-11-30T19:03:00,2:48 p.m. on 12/02/2011
1400,orbitz,UA-1500-IAH-GUA,8:55 AM Dec 1,9:16 AM Dec 1,12:05 PM,12:05 p.m.
1401,orbitz,AA-3804-PHL-ORD,2011-12-02T14:35:00,2011-12-02T14:32:00,4:05 p.m.,Dec 02 2011 3:43 p.m.
1402,orbitz,AA-1917-JFK-MCO,14:55,15:00,2023-12-02T17:55:00,5:43 p.m.
1403,orbitz,AA-2268-PHX-ORD,7:15 AM Dec 1,7:10 AM Dec 1,11:35 AM Dec 1,11:06 AM Dec 1
1404,orbitz,AA-4277-CVG-JFK,12:10 p.m.,12:01 p.m. (-00:00),2011-12-02T14:15:00,1:43 p.m.
1405,orbitz,AA-2957-DFW-CVG,7:55 AM Dec 1,7:51 AM Dec 1,11:05 AM Dec 1,11:01 AM Dec 1
1406,orbitz,UA-37-EDI-EWR,9:05 AM Dec 1,8:52 AM Dec 1,11:53 AM Dec 1,12:09 p.m.
1407,orbitz,AA-789-ORD-DEN,1:05 p.m. Dec 1,1:06 PM,2023-12-02T14:35:00,3:13 p.m.
1408,orbitz,AA-415-BOS-ORD,08:35 AM Dec 1,8:32 AM Dec 1,10:40 AM Dec 1,10:16 AM Dec 1
1409,orbitz,AA-85-JFK-SFO,11/30 15:05,15:09,6:30 p.m. Dec 1,6:43 p.m. Dec 1
1410,orbitz,AA-3979-CVG-ORD,7:30 AM Dec 1,7:28 AM Dec 1,08:00 AM Dec 1,8:06 AM Dec 1
1411,orbitz,AA-1544-SAN-ORD,11:25 AM Dec 1,11:20 AM Dec 1,2011-11-30T17:25:00,2011-12-02T16:56:00
1412,orbitz,AA-3786-IAH-ORD,2011-12-02T16:00:00,16:52,6:40 p.m.,6:15 p.m.
1413,orbitz,AA-271-MIA-LAX,11:35 AM Dec 1,11:33 AM Dec 1,2023-12-02T14:25:00,2:27 p.m.
1414,orbitz,AA-2525-DFW-MIA,7:25 AM Dec 1,7:22 AM Dec 1,11:10 AM Dec 1,11:06 AM Dec 1
1415,orbitz,CO-50-CLE-EWR,2011-12-02T14:55:00,3:31 p.m.,4:49 p.m.,5:26 p.m.
1416,orbitz,UA-3099-PHX-PHL,11:55 AM Dec 1,11:43 AM Dec 1,6:17 p.m.,5:38 p.m.
1417,orbitz,AA-4198-ORD-CLE,10:40 AM Dec 1,10:35 AM Dec 1,12:55 p.m.,12:50 PM Dec 1
1418,orbitz,AA-404-MIA-MCO,6:45 AM Dec 1,6:41 AM Dec 1,7:45 AM Dec 1,7:40 AM Dec 1
1419,orbitz,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,12/01 7:05 p.m.,6:36 p.m. Dec 1
1420,orbitz,AA-3809-PHX-LAX,6:00 AM Dec 1,5:56 AM Dec 1,6:40 AM Dec 1,6:19 AM Dec 1
1421,orbitz,AA-59-JFK-SFO,7:10 AM Dec 1,7:14 AM Dec 1,10:45 AM Dec 1,11:12 AM Dec 1
1422,orbitz,AA-222-LAX-BOS,7:10 AM Dec 1,7:05 AM Dec 1,3:30 p.m.,3:14 p.m.
1423,phl,AA-446-DFW-PHL,TBD,TBD,3:50 p.m.,3:50 p.m.
1424,phl,UA-3373-IAD-PHL,2011-12-02T09:24:00,TBD,2011-12-02T09:24:00,2011-12-02T09:24:00
1425,phl,AA-3804-PHL-ORD,2:35 PM Dec 1,2023-12-01T14:35:00,2:35 PM Dec 1,TBD
1426,phl,UA-664-ORD-PHL,TBD,2023-10-01T10:00:00,TBD,Not Available
1427,CO,CO-1586-IAH-MCO,2011-12-02T19:00:00,7:14 p.m.,2011-12-02T22:15:00,10:29 p.m.
1428,CO,CO-52-IAH-LAX,7:35 a.m. Dec 1,7:29 a.m.,9:21 a.m.,9:14 a.m.
1429,CO,CO-1023-IAH-DEN,2023-12-02T11:40:00,11:56 a.m.,2023-12-02T13:17:00,Dec 02 1:14 p.m.
1430,CO,CO-89-IAH-EWR,6:00 a.m.,12:02 PM,10:20 PM,2023-11-30T10:27:00
1431,CO,CO-1694-LAX-IAH,7:15 p.m.,Dec 01 7:15 p.m.,2011-11-30T00:21:00,Dec 01 12:21 a.m.
1432,CO,CO-1614-LAX-IAH,2011-12-02T00:30:00,12:41 a.m.,5:35 a.m.,5:26 p.m.
1433,CO,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,2011-12-02T10:54:00,2011-12-02T10:56:00
1434,CO,CO-58-DEN-IAH,11:25 a.m.,11:25 a.m.,3:31 p.m.,3:31 p.m.
1435,CO,CO-50-CLE-EWR,TBD,N/A,4:49 p.m.,5:26 PM Dec 1
1436,CO,CO-62-IAH-EWR,2:30 p.m. Dec 1,2:48 p.m.,2011-12-02T19:03:00,7:10 p.m.
1437,CO,CO-1193-EWR-MCO,2023-11-30T09:15:00,9:14 a.m.,12:18 p.m.,12:09 p.m.
1438,CO,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,2023-11-30T18:34:00
1439,CO,CO-1090-BOS-IAH,2023-12-02T09:45:00,10:19 a.m.,1:16 p.m.,Dec 02 1:19 p.m.
1440,CO,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m. Dec 1,4:48 p.m.,4:59 p.m.
1441,CO,CO-47-IAH-LAX,7:10 PM,8:25 p.m.,Dec 02 20:56,9:52 p.m. Dec 1
1442,CO,CO-4888-IAH-DAL,5:30 PM Dec 1,5:30 p.m.,2023-12-02T18:40:00,6:40 p.m.
1443,CO,CO-45-EWR-MIA,2011-12-02T16:00:00,4:00 p.m.,2011-12-02T19:05:00,6:36 p.m.
